Region,data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,ingressi_terapia_intensiva,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,nuovi_positivi_smooth_deseas_Rt_MCMC_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_min_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_max_pastdays_000
Veneto,2021-07-27 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,91,16,107,10358,10465,384,804,411528,11634,,,433627,9389260,1921972.0,2.0,421030.0,12597.0,5942343.0,3446917.0,ITH,ITH3,1.3839434589250668,1.156514907770937,1.625672779926175
Abruzzo,2021-07-28 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,26,0,26,1273,1299,99,141,72133,2514,,,75946,1823590,727135.0,0.0,75946.0,0.0,1252679.0,570911.0,ITF,ITF1,1.4924966584095918,0.9401922550291478,2.1416137518981495
Basilicata,2021-07-28 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,12,0,12,560,572,7,15,26105,591,,,27268,408422,216717.0,0.0,27268.0,0.0,388870.0,19552.0,ITF,ITF5,,,
Calabria,2021-07-28 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,59,4,63,2428,2491,67,145,66797,1254,,,70542,985615,899945.0,0.0,70528.0,14.0,908647.0,76968.0,ITF,ITF6,2.097061908834157,1.2703096640881273,3.067916321333324
Campania,2021-07-28 23:59:00,ITA,15,Campania,40.83956555,14.25084984,188,9,197,8195,8392,126,345,413880,7585,,,429857,5627567,3335269.0,0.0,418269.0,11588.0,4774580.0,852987.0,ITF,ITF3,1.1947210994695947,1.0433412475701958,1.353162590953654
Emilia-Romagna,2021-07-28 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,169,13,182,5440,5622,326,419,373699,13281,,,392602,7197252,1952472.0,5.0,392253.0,349.0,5205960.0,1991292.0,ITH,ITH5,1.4425722139217794,1.280649404892328,1.603008418181147
Friuli Venezia Giulia,2021-07-28 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,10,1,11,521,532,28,75,103433,3790,,,107755,2291751,712071.0,0.0,93157.0,14598.0,1883136.0,408615.0,ITH,ITH4,2.996842273159773,1.3668699692392292,5.470931894004859
Lazio,2021-07-28 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,262,36,298,7913,8211,692,772,339554,8396,,,356161,8310682,4549482.0,1.0,347247.0,8914.0,5199572.0,3111110.0,ITI,ITI4,1.149684774571721,1.0289079532811334,1.2703783586528987
Liguria,2021-07-28 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,37,6,43,1002,1045,87,144,99529,4360,,,104934,1897662,730390.0,0.0,104934.0,0.0,1445992.0,451670.0,ITC,ITC3,1.3668296884664002,1.0805446472599274,1.6650225154950016
Lombardia,2021-07-28 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,194,29,223,9294,9517,476,720,807518,33819,,,850854,12433178,4866877.0,0.0,793873.0,56981.0,9797232.0,2635946.0,ITC,ITC4,1.2763766763963715,1.1328753073400797,1.4210132813157446
Marche,2021-07-28 23:59:00,ITA,11,Marche,43.61675973,13.5188753,17,4,21,1747,1768,114,162,100338,3039,,,105145,1361436,794228.0,0.0,105145.0,0.0,1208667.0,152769.0,ITI,ITI3,1.5145414225413796,1.1710097571387401,1.8827327517053278
Molise,2021-07-28 23:59:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,108,109,-12,14,13293,492,,,13894,250805,217453.0,0.0,13894.0,0.0,237775.0,13030.0,ITF,ITF2,,,
P.A. Bolzano,2021-07-28 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,11,0,11,296,307,14,25,72221,1183,,,73711,1710494,432392.0,0.0,60479.0,13232.0,609039.0,1101455.0,ITH,ITH1,4.7527369987632895,0.8322877683228947,11.173214369363096
P.A. Trento,2021-07-28 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,6,0,6,356,362,7,25,44555,1363,,,46280,907925,248670.0,0.0,32956.0,13324.0,692098.0,215827.0,ITH,ITH2,1.270223548235189,0.8170214770346242,1.783153445281468
Piemonte,2021-07-28 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,68,3,71,1746,1817,84,150,351513,11699,,,365029,5434992,2090303.0,0.0,346055.0,18974.0,3187601.0,2247391.0,ITC,ITC1,1.686405054804788,1.3471203173509558,2.048674528930208
Puglia,2021-07-28 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,75,9,84,1833,1917,93,163,246814,6669,,,255400,2862638,1283577.0,1.0,254444.0,956.0,2486036.0,376602.0,ITF,ITF4,1.5188262237844985,1.1555485637238188,1.9118554966147432
Sardegna,2021-07-28 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,69,9,78,3968,4046,329,403,55456,1498,,,61000,1491953,868665.0,1.0,60963.0,37.0,1037999.0,453954.0,ITG,ITG2,1.506259390313958,1.2411343477640213,1.7706536534954598
Sicilia,2021-07-28 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,263,26,289,8654,8943,435,627,225637,6036,,,240616,5223333,1977824.0,1.0,240616.0,0.0,2764789.0,2458544.0,ITG,ITG1,1.2536236622962964,1.1257494025793608,1.3917627661326266
Toscana,2021-07-28 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,105,16,121,4997,5118,523,661,237836,6910,,,249864,5442970,2488675.0,0.0,246225.0,3639.0,4028165.0,1414805.0,ITI,ITI1,1.6260266994261867,1.4684141096861427,1.7960209814650716
Umbria,2021-07-28 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,13,2,15,1327,1342,121,143,55193,1424,,,57959,1566536,405615.0,0.0,57959.0,0.0,1014115.0,552421.0,ITI,ITI2,1.5356732733558895,1.1061883228399307,1.9553259773016145
Valle d'Aosta,2021-07-28 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,50,51,0,3,11227,473,,,11751,149291,70779.0,0.0,11055.0,696.0,103144.0,46147.0,ITC,ITC2,,,
Veneto,2021-07-28 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,99,16,115,10585,10700,235,544,411837,11634,,,434171,9428966,1925655.0,0.0,421799.0,12372.0,5961016.0,3467950.0,ITH,ITH3,1.3309283885970533,1.1236856849400505,1.5494058565493665
Abruzzo,2021-07-29 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,23,0,23,1296,1319,20,67,72179,2514,,,76012,1828453,728595.0,0.0,76012.0,0.0,1255262.0,573191.0,ITF,ITF1,1.5268498815799916,0.9754869004145976,2.156644115957913
Basilicata,2021-07-29 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,14,0,14,581,595,23,34,26116,591,,,27302,409064,216985.0,0.0,27302.0,0.0,389456.0,19608.0,ITF,ITF5,,,
Calabria,2021-07-29 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,57,4,61,2597,2658,167,183,66812,1255,,,70725,988267,902254.0,1.0,70711.0,14.0,910554.0,77713.0,ITF,ITF6,1.8626791897026045,1.2060646057115636,2.6351848850175883
Campania,2021-07-29 23:59:00,ITA,15,Campania,40.83956555,14.25084984,183,11,194,8326,8520,128,380,414132,7585,,,430237,5642545,3339530.0,2.0,418649.0,11588.0,4782622.0,859923.0,ITF,ITF3,1.229335945499989,1.076730391334177,1.3879736170714456
Emilia-Romagna,2021-07-29 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,183,13,196,5839,6035,413,493,373777,13281,,,393093,7218989,1955129.0,1.0,392744.0,349.0,5216652.0,2002337.0,ITH,ITH5,1.3722646641963838,1.2243188362614486,1.5217120365608836
Friuli Venezia Giulia,2021-07-29 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,10,2,12,578,590,58,96,103470,3790,,,107850,2297432,713203.0,1.0,93238.0,14612.0,1887031.0,410401.0,ITH,ITH4,2.4638153427082683,1.2304095587408332,4.1272849459641945
Lazio,2021-07-29 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,273,39,312,8582,8894,683,780,339650,8397,,,356941,8338857,4555201.0,3.0,348010.0,8931.0,5211158.0,3127699.0,ITI,ITI4,1.0749816778621972,0.9674103135718134,1.1898642543096647
Liguria,2021-07-29 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,32,7,39,1061,1100,55,116,99589,4361,,,105050,1903717,732382.0,1.0,105050.0,0.0,1449189.0,454528.0,ITC,ITC3,1.2822728805101598,0.9987019226231846,1.5642623825858026
Lombardia,2021-07-29 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,206,30,236,9661,9897,380,661,807796,33822,,,851515,12471780,4875487.0,2.0,794362.0,57153.0,9817651.0,2654129.0,ITC,ITC4,1.2734527528708113,1.1313545095217097,1.424124513844273
Marche,2021-07-29 23:59:00,ITA,11,Marche,43.61675973,13.5188753,21,4,25,1750,1775,7,101,100432,3039,,,105246,1364198,795752.0,0.0,105246.0,0.0,1210878.0,153320.0,ITI,ITI3,1.5132026133508367,1.158277979033452,1.886608427753271
Molise,2021-07-29 23:59:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,112,113,4,4,13293,492,,,13898,251102,217750.0,0.0,13898.0,0.0,238072.0,13030.0,ITF,ITF2,,,
P.A. Bolzano,2021-07-29 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,10,0,10,326,336,29,40,72232,1183,,,73751,1713105,432614.0,0.0,60519.0,13232.0,609682.0,1103423.0,ITH,ITH1,4.8787449402578345,0.8187440706465801,11.636919433096596
P.A. Trento,2021-07-29 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,6,0,6,352,358,-4,45,44604,1363,,,46325,909676,249370.0,0.0,32981.0,13344.0,692723.0,216953.0,ITH,ITH2,1.188644477905801,0.7507699134572196,1.664293672786322
Piemonte,2021-07-29 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,76,4,80,1926,2006,189,282,351606,11699,,,365311,5450088,2094141.0,1.0,346308.0,19003.0,3193204.0,2256884.0,ITC,ITC1,1.672014072563154,1.3394347270746898,2.0232689767382577
Puglia,2021-07-29 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,75,9,84,1893,1977,60,151,246905,6669,,,255551,2874001,1286402.0,0.0,254598.0,953.0,2490894.0,383107.0,ITF,ITF4,1.4699087099332364,1.127606344351771,1.823465248946381
Sardegna,2021-07-29 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,61,11,72,4320,4392,346,413,55521,1500,,,61413,1495689,871789.0,2.0,61374.0,39.0,1041733.0,453956.0,ITG,ITG2,1.4050194446600879,1.1721634601256499,1.6498320616535387
Sicilia,2021-07-29 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,267,29,296,9179,9475,532,719,225821,6039,,,241335,5237379,1983336.0,3.0,241335.0,0.0,2770386.0,2466993.0,ITG,ITG1,1.2377535883789001,1.1091830977670016,1.3751151755362763
Toscana,2021-07-29 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,112,13,125,5652,5777,659,748,237924,6911,,,250612,5456488,2495541.0,1.0,246956.0,3656.0,4036821.0,1419667.0,ITI,ITI1,1.5551712718072022,1.3963137222060833,1.714907382006302
Umbria,2021-07-29 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,15,2,17,1430,1447,105,117,55205,1424,,,58076,1571556,406486.0,0.0,58076.0,0.0,1016427.0,555129.0,ITI,ITI2,1.5052443580859791,1.096686405899064,1.944489927176907
Valle d'Aosta,2021-07-29 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,54,55,4,4,11227,473,,,11755,149598,70910.0,0.0,11057.0,698.0,103256.0,46342.0,ITC,ITC2,,,
Veneto,2021-07-29 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,104,16,120,11045,11165,465,737,412102,11641,,,434908,9459864,1930788.0,2.0,422454.0,12454.0,5970503.0,3489361.0,ITH,ITH3,1.2875455381686631,1.0927119179965756,1.487801887212301
Abruzzo,2021-07-30 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,22,0,22,1373,1395,76,112,72215,2514,,,76124,1833940,730189.0,0.0,76124.0,0.0,1257710.0,576230.0,ITF,ITF1,1.5907748505201638,1.0278144183714595,2.2327412846625525
Basilicata,2021-07-30 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,15,0,15,611,626,31,37,26122,591,,,27339,410005,217380.0,0.0,27339.0,0.0,390348.0,19657.0,ITF,ITF5,,,
Calabria,2021-07-30 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,62,6,68,2638,2706,48,108,66872,1255,,,70833,990585,904209.0,2.0,70819.0,14.0,912220.0,78365.0,ITF,ITF6,1.645551725798099,1.133088267975333,2.2483380474045678
Campania,2021-07-30 23:59:00,ITA,15,Campania,40.83956555,14.25084984,189,12,201,8243,8444,-76,355,414558,7590,,,430592,5656678,3342982.0,2.0,419004.0,11588.0,4789691.0,866987.0,ITF,ITF3,1.2749342032295314,1.1179180320348105,1.4357434705137413
Emilia-Romagna,2021-07-30 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,197,14,211,6279,6490,455,544,373860,13282,,,393632,7243647,1957243.0,1.0,393283.0,349.0,5227103.0,2016544.0,ITH,ITH5,1.3275153669334174,1.1854700600438242,1.4718094240370827
Friuli Venezia Giulia,2021-07-30 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,15,2,17,642,659,69,98,103498,3790,,,107947,2304447,714462.0,0.0,93320.0,14627.0,1891118.0,413329.0,ITH,ITH4,2.0843422967646954,1.1547016713959937,3.239207465864165
Lazio,2021-07-30 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,290,44,334,9190,9524,630,845,339861,8401,,,357786,8368920,4559506.0,5.0,348828.0,8958.0,5221833.0,3147087.0,ITI,ITI4,1.0080354095852597,0.906886397793132,1.1115043896518446
Liguria,2021-07-30 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,34,8,42,1117,1159,59,122,99651,4362,,,105172,1909999,734207.0,1.0,105172.0,0.0,1452163.0,457836.0,ITC,ITC3,1.2225036351436518,0.95679806404552,1.4991975571244247
Lombardia,2021-07-30 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,211,26,237,9990,10227,330,678,808143,33823,,,852193,12508363,4884518.0,1.0,794885.0,57308.0,9834448.0,2673915.0,ITC,ITC4,1.266774395113596,1.1195390200343833,1.4168040137123297
Marche,2021-07-30 23:59:00,ITA,11,Marche,43.61675973,13.5188753,21,5,26,1835,1861,86,151,100497,3039,,,105397,1366796,797198.0,1.0,105397.0,0.0,1212942.0,153854.0,ITI,ITI3,1.5439084369516383,1.1736246623018198,1.9315697456862304
Molise,2021-07-30 23:59:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,118,119,6,13,13300,492,,,13911,251555,218201.0,0.0,13911.0,0.0,238525.0,13030.0,ITF,ITF2,,,
P.A. Bolzano,2021-07-30 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,10,0,10,330,340,4,24,72252,1183,,,73775,1715744,433046.0,0.0,60543.0,13232.0,610174.0,1105570.0,ITH,ITH1,4.696800503489574,0.7938610499108901,11.315808345683765
P.A. Trento,2021-07-30 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,6,0,6,355,361,3,36,44637,1363,,,46361,911547,250118.0,0.0,32988.0,13373.0,693350.0,218197.0,ITH,ITH2,1.0856003742336973,0.6805344505292379,1.5247939085745046
Piemonte,2021-07-30 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,72,5,77,2147,2224,218,287,351675,11699,,,365598,5471900,2098601.0,1.0,346563.0,19035.0,3198782.0,2273118.0,ITC,ITC1,1.6429205400855866,1.3192196134455305,1.9872090312867103
Puglia,2021-07-30 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,82,8,90,2069,2159,182,248,246971,6669,,,255799,2885860,1288882.0,0.0,254831.0,968.0,2495720.0,390140.0,ITF,ITF4,1.4457984662022216,1.1351721433085558,1.781514404316962
Sardegna,2021-07-30 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,70,11,81,4578,4659,267,308,55561,1501,,,61721,1499806,874989.0,1.0,61670.0,51.0,1045558.0,454248.0,ITG,ITG2,1.3086859321687265,1.0941842511775512,1.5254650044465832
Sicilia,2021-07-30 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,268,30,298,9697,9995,520,724,226021,6043,,,242059,5250612,1988852.0,3.0,242059.0,0.0,2775994.0,2474618.0,ITG,ITG1,1.221835622400692,1.0914864711298677,1.3579250108646912
Toscana,2021-07-30 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,127,14,141,6300,6441,664,720,237979,6912,,,251332,5469994,2502699.0,1.0,247654.0,3678.0,4045172.0,1424822.0,ITI,ITI1,1.4868481972939782,1.3327433485320206,1.6436648265994234
Umbria,2021-07-30 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,14,2,16,1570,1586,139,157,55223,1424,,,58233,1576869,407192.0,0.0,58233.0,0.0,1018428.0,558441.0,ITI,ITI2,1.4565091809723272,1.063697666513555,1.8951856202331687
Valle d'Aosta,2021-07-30 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,59,60,5,6,11228,473,,,11761,149921,71075.0,0.0,11060.0,701.0,103323.0,46598.0,ITC,ITC2,,,
Veneto,2021-07-30 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,105,14,119,11808,11927,762,1046,412386,11641,,,435954,9502146,1933977.0,1.0,423198.0,12756.0,5989673.0,3512473.0,ITH,ITH3,1.2504734901550643,1.068965437239507,1.4359485421094171
Abruzzo,2021-07-31 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,23,0,23,1425,1448,53,85,72247,2514,,,76209,1840113,732358.0,0.0,76209.0,0.0,1259790.0,580323.0,ITF,ITF1,1.646809186812224,1.052061625421784,2.303396909733011
Basilicata,2021-07-31 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,17,0,17,661,678,52,61,26131,591,,,27400,410921,217758.0,0.0,27400.0,0.0,391204.0,19717.0,ITF,ITF5,,,
Calabria,2021-07-31 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,64,6,70,2679,2749,43,122,66951,1255,,,70955,992479,905746.0,1.0,70941.0,14.0,913236.0,79243.0,ITF,ITF6,1.49057976181809,1.0580078606925676,1.9663627656944218
Campania,2021-07-31 23:59:00,ITA,15,Campania,40.83956555,14.25084984,196,12,208,8272,8480,36,471,414991,7592,,,431063,5673920,3345829.0,0.0,419475.0,11588.0,4798502.0,875418.0,ITF,ITF3,1.3226547974161404,1.1636159303844384,1.4857206114073387
Emilia-Romagna,2021-07-31 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,208,15,223,6909,7132,642,700,373914,13282,,,394328,7271672,1959614.0,2.0,393979.0,349.0,5236710.0,2034962.0,ITH,ITH5,1.2994187685143679,1.1646585344849139,1.4368310128548514
Friuli Venezia Giulia,2021-07-31 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,14,3,17,677,694,35,88,103551,3790,,,108035,2310819,716212.0,1.0,93390.0,14645.0,1894715.0,416104.0,ITH,ITH4,1.841843234096881,1.1098760559415883,2.720721860712952
Lazio,2021-07-31 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,287,45,332,9743,10075,551,742,340049,8404,,,358528,8388310,4564368.0,2.0,349521.0,9007.0,5221834.0,3166476.0,ITI,ITI4,0.9487091858595966,0.8501166000933338,1.0407249507049803
Liguria,2021-07-31 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,33,9,42,1162,1204,45,156,99761,4363,,,105328,1917418,736484.0,1.0,105328.0,0.0,1455615.0,461803.0,ITC,ITC3,1.1802723133334028,0.9159282342185554,1.455440129049936
Lombardia,2021-07-31 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,206,25,231,10631,10862,635,777,808281,33827,,,852970,12547763,4895422.0,1.0,795491.0,57479.0,9851716.0,2696047.0,ITC,ITC4,1.2607231037052784,1.1115934330867132,1.4092990229168252
Marche,2021-07-31 23:59:00,ITA,11,Marche,43.61675973,13.5188753,22,5,27,1952,1979,118,165,100544,3039,,,105562,1369777,798990.0,0.0,105562.0,0.0,1215271.0,154506.0,ITI,ITI3,1.569567033881782,1.18737115786421,1.963380600375604
Molise,2021-07-31 23:59:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,114,115,-4,5,13309,492,,,13916,251885,218526.0,0.0,13916.0,0.0,238855.0,13030.0,ITF,ITF2,,,
P.A. Bolzano,2021-07-31 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,5,3,8,328,336,-4,22,72278,1183,,,73797,1719731,433832.0,3.0,60565.0,13232.0,610879.0,1108852.0,ITH,ITH1,4.424581074818997,0.7605012651798032,11.013296074117262
P.A. Trento,2021-07-31 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,8,0,8,353,361,0,34,44671,1363,,,46395,913670,250968.0,0.0,33001.0,13394.0,693808.0,219862.0,ITH,ITH2,1.0394914093606902,0.6523804754485648,1.4640605348004767
Piemonte,2021-07-31 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,69,6,75,2302,2377,153,229,351751,11699,,,365827,5496541,2104191.0,1.0,346763.0,19064.0,3203207.0,2293334.0,ITC,ITC1,1.5898598400690942,1.2665597106091124,1.9190010032603138
Puglia,2021-07-31 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,81,8,89,2259,2348,189,232,247015,6668,,,256031,2897563,1291133.0,0.0,255049.0,982.0,2499692.0,397871.0,ITF,ITF4,1.4229605479588685,1.1272205888298759,1.7336587238835255
Sardegna,2021-07-31 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,75,13,88,4856,4944,285,330,55605,1502,,,62051,1510107,878261.0,2.0,61998.0,53.0,1049472.0,460635.0,ITG,ITG2,1.2312043790108311,1.0410277982837086,1.4388098060240653
Sicilia,2021-07-31 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,275,31,306,10364,10670,675,901,226243,6047,,,242960,5271222,1994863.0,1.0,242960.0,0.0,2782082.0,2489140.0,ITG,ITG1,1.2042023832897832,1.0772237544133985,1.341875179990461
Toscana,2021-07-31 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,137,17,154,6818,6972,531,641,238088,6913,,,251973,5485696,2509567.0,4.0,248270.0,3703.0,4053497.0,1432199.0,ITI,ITI1,1.417180046597635,1.2671578967658035,1.5713037761800717
Umbria,2021-07-31 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,17,2,19,1672,1691,105,119,55237,1424,,,58352,1583282,407971.0,0.0,58352.0,0.0,1020730.0,562552.0,ITI,ITI2,1.403145764850509,1.0178411944870098,1.8211339519845227
Valle d'Aosta,2021-07-31 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,55,57,-3,4,11235,473,,,11765,150327,71308.0,0.0,11062.0,703.0,103380.0,46947.0,ITC,ITC2,,,
Veneto,2021-07-31 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,111,14,125,11988,12113,186,629,412828,11642,,,436583,9540978,1937677.0,6.0,423797.0,12786.0,6003077.0,3537901.0,ITH,ITH3,1.21825139682172,1.0409980369540506,1.401607581035332
Abruzzo,2021-08-01 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,34,0,34,1473,1507,59,58,72246,2514,,,76267,1846668,734451.0,0.0,76267.0,0.0,1262200.0,584468.0,ITF,ITF1,1.6868676579026574,1.0768123933663214,2.393484797360769
Basilicata,2021-08-01 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,17,0,17,682,699,21,24,26134,591,,,27424,411307,217929.0,0.0,27424.0,0.0,391523.0,19784.0,ITF,ITF5,,,
Calabria,2021-08-01 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,66,6,72,2765,2837,88,126,66989,1255,,,71081,994459,907420.0,0.0,71067.0,14.0,914551.0,79908.0,ITF,ITF6,1.3951606154815712,1.0201182427759419,1.806247722334593
Campania,2021-08-01 23:59:00,ITA,15,Campania,40.83956555,14.25084984,218,12,230,8466,8696,216,377,415150,7594,,,431440,5687085,3348592.0,1.0,419852.0,11588.0,4804631.0,882454.0,ITF,ITF3,1.3626780833990761,1.1991729430879015,1.528684787404304
Emilia-Romagna,2021-08-01 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,223,17,240,7402,7642,510,606,374009,13283,,,394934,7289557,1961404.0,2.0,394585.0,349.0,5243748.0,2045809.0,ITH,ITH5,1.279023246988765,1.1471341403647872,1.4132363156585586
Friuli Venezia Giulia,2021-08-01 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,16,3,19,684,703,9,50,103591,3790,,,108084,2314333,717365.0,0.0,93430.0,14654.0,1896484.0,417849.0,ITH,ITH4,1.6471183517692682,1.0509232365445853,2.342853652378949
Lazio,2021-08-01 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,297,46,343,10448,10791,716,716,340049,8404,,,359244,8388310,4564368.0,3.0,350237.0,9007.0,5221834.0,3166476.0,ITI,ITI4,0.9022958218270227,0.8128725434336886,0.9946017141951417
Liguria,2021-08-01 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,34,9,43,1330,1373,169,172,99764,4363,,,105500,1923111,738969.0,0.0,105500.0,0.0,1458394.0,464717.0,ITC,ITC3,1.1451361269774927,0.8950901842752064,1.4258044415942623
Lombardia,2021-08-01 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,208,27,235,10939,11174,312,522,808491,33827,,,853492,12577489,4904689.0,2.0,795856.0,57636.0,9863535.0,2713954.0,ITC,ITC4,1.2495808144364184,1.1061193015478794,1.3990809576982595
Marche,2021-08-01 23:59:00,ITA,11,Marche,43.61675973,13.5188753,25,6,31,2031,2062,83,126,100587,3039,,,105688,1372888,800877.0,1.0,105688.0,0.0,1217539.0,155349.0,ITI,ITI3,1.5942083689204896,1.2085929771062351,2.0141695818238334
Molise,2021-08-01 23:59:00,ITA,14,Molise,41.55774754,14.65916051,0,1,1,128,129,14,23,13318,492,,,13939,252335,218957.0,1.0,13939.0,0.0,239305.0,13030.0,ITF,ITF2,,,
P.A. Bolzano,2021-08-01 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,5,3,8,340,348,12,21,72286,1184,,,73818,1722194,434275.0,0.0,60586.0,13232.0,611208.0,1110986.0,ITH,ITH1,3.633833254819721,0.6455607623381222,9.059876564703801
P.A. Trento,2021-08-01 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,9,0,9,372,381,20,35,44686,1363,,,46430,915618,251747.0,0.0,33011.0,13419.0,694067.0,221551.0,ITH,ITH2,1.002245325514359,0.6121930374043648,1.4182148101685368
Piemonte,2021-08-01 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,81,6,87,2388,2475,98,146,351799,11699,,,365973,5508685,2108164.0,0.0,346900.0,19073.0,3206627.0,2302058.0,ITC,ITC1,1.5148688944977446,1.2057785245652493,1.8388588183580181
Puglia,2021-08-01 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,75,9,84,2337,2421,73,158,247099,6669,,,256189,2907054,1293396.0,1.0,255202.0,987.0,2503075.0,403979.0,ITF,ITF4,1.4026728297764537,1.1345409782208302,1.6930728528416792
